Profile Name,Source,Navigation Level,Referrer Url,Webpage Url,Click Utc Ts
Jane,iOS,browseTitlesGallery,,,2021-10-17 18:49:07
Jane,iOS,browseTitlesGallery,,,2021-10-17 18:49:05
Jane,iOS,newsFeed,,,2021-10-17 18:48:42
Jane,iOS,browseTitles,,,2021-10-17 18:48:35
Jane,iOS,newsFeed,,,2021-10-17 18:48:35
Jane,iOS,profilesGate,,,2021-10-17 18:48:30
Jane,iOS,browseTitles,,,2021-10-17 18:48:30
Jane,iOS,profilesGate,,,2021-10-17 18:48:30
Jane,tvui,screenSaver,,,2021-10-17 18:27:19
Jane,tvui,profilesGate,,,2021-10-17 18:27:19
Jane,tvui,screenSaver,,,2021-10-17 18:27:19
Jane,tvui,profilesGate,,,2021-10-17 17:40:49
Jane,tvui,screenSaver,,,2021-10-17 17:40:49
Jane,tvui,screenSaver,,,2021-10-17 14:52:52
Jane,tvui,profilesGate,,,2021-10-17 14:52:52
Jane,tvui,screenSaver,,,2021-10-17 14:52:51
Jane,tvui,movieDetails,,,2021-10-17 13:29:44
Jane,tvui,screenSaver,,,2021-10-17 13:29:44
Jane,tvui,playback,,,2021-10-17 13:24:44
Jane,tvui,movieDetails,,,2021-10-17 13:24:44
Jane,tvui,playback,,,2021-10-17 12:00:52
Jane,tvui,postPlay,,,2021-10-17 12:00:52
Jane,tvui,playback,,,2021-10-17 12:00:47
Jane,tvui,postPlay,,,2021-10-17 12:00:47
Jane,tvui,playback,,,2021-10-17 11:53:26
Jane,tvui,movieDetails,,,2021-10-17 11:53:26
Jane,tvui,movieDetails,,,2021-10-17 11:53:08
Jane,tvui,profilesGate,,,2021-10-17 11:53:08
Jane,tvui,profilesGate,,,2021-10-17 11:52:48
Jane,tvui,profilesGate,,,2021-10-16 19:19:51
Jane,tvui,movieDetails,,,2021-10-16 19:19:51
Jane,tvui,playback,,,2021-10-16 18:49:51
Jane,tvui,movieDetails,,,2021-10-16 18:49:51
Jane,tvui,postPlay,,,2021-10-16 16:50:54
Jane,tvui,playback,,,2021-10-16 16:50:54
Jane,tvui,playback,,,2021-10-16 16:50:49
Jane,tvui,postPlay,,,2021-10-16 16:50:49
Jane,tvui,movieDetails,,,2021-10-16 15:24:11
Jane,tvui,playback,,,2021-10-16 15:24:11
Jane,tvui,browseTitles,,,2021-10-16 15:24:08
Jane,tvui,movieDetails,,,2021-10-16 15:24:08
Jane,tvui,movieDetails,,,2021-10-16 15:23:35
Jane,tvui,browseTitles,,,2021-10-16 15:23:35
Jane,tvui,playback,,,2021-10-16 15:23:33
Jane,tvui,movieDetails,,,2021-10-16 15:23:33
Jane,tvui,movieDetails,,,2021-10-16 15:23:07
Jane,tvui,playback,,,2021-10-16 15:23:07
Jane,tvui,profilesGate,,,2021-10-16 15:22:48
Jane,tvui,movieDetails,,,2021-10-16 15:22:48
Jane,tvui,profilesGate,,,2021-10-16 15:22:27
Jane,iOS,browseTitles,,,2021-10-15 11:54:16
Jane,iOS,movieDetails,,,2021-10-15 11:54:16
Jane,iOS,movieDetails,,,2021-10-15 11:54:01
Jane,iOS,browseTitles,,,2021-10-15 11:54:01
Jane,iOS,browseTitles,,,2021-10-15 11:53:43
Jane,iOS,movieDetails,,,2021-10-15 11:53:43
Jane,iOS,profilesGate,,,2021-10-15 11:53:22
Jane,iOS,browseTitles,,,2021-10-15 11:53:22
Jane,iOS,profilesGate,,,2021-10-15 11:53:22
Jane,tvui,profilesGate,,,2021-10-12 18:13:16
Jane,tvui,movieDetails,,,2021-10-12 18:13:16
Jane,tvui,playback,,,2021-10-12 17:43:16
Jane,tvui,movieDetails,,,2021-10-12 17:43:16
Jane,tvui,postPlay,,,2021-10-12 17:23:09
Jane,tvui,playback,,,2021-10-12 17:23:09
Jane,tvui,postPlay,,,2021-10-12 17:23:04
Jane,tvui,playback,,,2021-10-12 17:23:04
Jane,tvui,postPlay,,,2021-10-12 17:00:31
Jane,tvui,playback,,,2021-10-12 17:00:31
Jane,tvui,playback,,,2021-10-12 17:00:25
Jane,tvui,postPlay,,,2021-10-12 17:00:25
Jane,tvui,movieDetails,,,2021-10-12 16:53:25
Jane,tvui,playback,,,2021-10-12 16:53:25
Jane,tvui,movieDetails,,,2021-10-12 16:53:23
Jane,tvui,browseTitles,,,2021-10-12 16:53:23
Jane,tvui,movieDetails,,,2021-10-12 16:53:21
Jane,tvui,browseTitles,,,2021-10-12 16:53:21
Jane,tvui,movieDetails,,,2021-10-12 16:53:17
Jane,tvui,browseTitles,,,2021-10-12 16:53:17
Jane,tvui,errorDialog,,,2021-10-12 16:53:05
Jane,tvui,browseTitles,,,2021-10-12 16:53:05
Jane,tvui,browseTitles,,,2021-10-12 16:53:02
Jane,tvui,errorDialog,,,2021-10-12 16:53:02
Jane,tvui,browseTitles,,,2021-10-12 16:52:58
Jane,tvui,profilesGate,,,2021-10-12 16:52:58
Jane,tvui,profilesGate,,,2021-10-12 16:52:56
Jane,tvui,profilesGate,,,2021-10-09 23:05:04
Jane,tvui,movieDetails,,,2021-10-09 23:05:04
Jane,tvui,movieDetails,,,2021-10-09 22:05:23
Jane,tvui,playback,,,2021-10-09 22:05:23
Jane,tvui,postPlay,,,2021-10-09 22:05:16
Jane,tvui,playback,,,2021-10-09 22:05:16
Jane,tvui,playback,,,2021-10-09 22:05:10
Jane,tvui,postPlay,,,2021-10-09 22:05:10
Jane,tvui,movieDetails,,,2021-10-09 21:06:43
Jane,tvui,playback,,,2021-10-09 21:06:43
Jane,tvui,movieDetails,,,2021-10-09 21:06:41
Jane,tvui,postPlay,,,2021-10-09 21:06:41
Jane,tvui,playback,,,2021-10-09 21:05:36
Jane,tvui,postPlay,,,2021-10-09 21:05:36
Jane,tvui,movieDetails,,,2021-10-09 18:48:09
Jane,tvui,playback,,,2021-10-09 18:48:09
Jane,tvui,movieDetails,,,2021-10-09 18:48:03
Jane,tvui,browseTitles,,,2021-10-09 18:48:03
Jane,tvui,movieDetails,,,2021-10-09 18:47:32
Jane,tvui,browseTitles,,,2021-10-09 18:47:32
Jane,tvui,movieDetails,,,2021-10-09 18:47:20
Jane,tvui,browseTitles,,,2021-10-09 18:47:20
Jane,tvui,browseTitles,,,2021-10-09 18:47:15
Jane,tvui,profilesGate,,,2021-10-09 18:47:15
Jane,tvui,profilesGate,,,2021-10-09 18:47:02
Jane,tvui,movieDetails,,,2021-10-09 08:59:52
Jane,tvui,profilesGate,,,2021-10-09 08:59:52
Jane,tvui,movieDetails,,,2021-10-09 08:29:52
Jane,tvui,playback,,,2021-10-09 08:29:52
Jane,tvui,playback,,,2021-10-09 08:27:50
Jane,tvui,postPlay,,,2021-10-09 08:27:50
Jane,tvui,playback,,,2021-10-09 08:27:45
Jane,tvui,postPlay,,,2021-10-09 08:27:45
Jane,tvui,postPlay,,,2021-10-09 08:09:31
Jane,tvui,playback,,,2021-10-09 08:09:31
Jane,tvui,playback,,,2021-10-09 08:09:26
Jane,tvui,postPlay,,,2021-10-09 08:09:26
Jane,tvui,playback,,,2021-10-09 07:51:10
Jane,tvui,postPlay,,,2021-10-09 07:51:10
Jane,tvui,playback,,,2021-10-09 07:51:05
Jane,tvui,postPlay,,,2021-10-09 07:51:05
Jane,tvui,playback,,,2021-10-09 07:32:51
Jane,tvui,postPlay,,,2021-10-09 07:32:51
Jane,tvui,playback,,,2021-10-09 07:32:46
Jane,tvui,postPlay,,,2021-10-09 07:32:46
Jane,tvui,movieDetails,,,2021-10-09 07:22:57
Jane,tvui,playback,,,2021-10-09 07:22:57
Jane,tvui,profilesGate,,,2021-10-09 07:22:54
Jane,tvui,profilesGate,,,2021-10-09 07:22:54
Jane,tvui,movieDetails,,,2021-10-09 07:22:54
Jane,tvui,browseTitles,,,2021-10-08 20:49:57
Jane,tvui,profilesGate,,,2021-10-08 20:49:57
Jane,tvui,browseTitles,,,2021-10-08 20:19:57
Jane,tvui,movieDetails,,,2021-10-08 20:19:57
Jane,tvui,similarTitlesSelector,,,2021-10-08 20:19:55
Jane,tvui,movieDetails,,,2021-10-08 20:19:55
Jane,tvui,movieDetails,,,2021-10-08 20:18:10
Jane,tvui,movieDetails,,,2021-10-08 20:18:10
Jane,tvui,movieDetails,,,2021-10-08 20:18:10
Jane,tvui,similarTitlesSelector,,,2021-10-08 20:18:10
Jane,tvui,postPlay,,,2021-10-08 20:18:00
Jane,tvui,movieDetails,,,2021-10-08 20:18:00
Jane,tvui,playback,,,2021-10-08 20:17:50
Jane,tvui,postPlay,,,2021-10-08 20:17:50
Jane,tvui,playback,,,2021-10-08 19:14:35
Jane,tvui,movieDetails,,,2021-10-08 19:14:35
Jane,tvui,profilesGate,,,2021-10-08 19:14:32
Jane,tvui,movieDetails,,,2021-10-08 19:14:32
Jane,tvui,profilesGate,,,2021-10-08 19:14:32
Jane,tvui,movieDetails,,,2021-10-08 17:37:03
Jane,tvui,profilesGate,,,2021-10-08 17:37:03
Jane,tvui,playback,,,2021-10-08 17:07:03
Jane,tvui,movieDetails,,,2021-10-08 17:07:03
Jane,tvui,playback,,,2021-10-08 16:57:56
Jane,tvui,movieDetails,,,2021-10-08 16:57:56
Jane,tvui,browseTitles,,,2021-10-08 16:57:53
Jane,tvui,movieDetails,,,2021-10-08 16:57:53
Jane,tvui,profilesGate,,,2021-10-08 16:57:44
Jane,tvui,browseTitles,,,2021-10-08 16:57:44
Jane,tvui,profilesGate,,,2021-10-08 16:57:43
Jane,tvui,profilesGate,,,2021-10-08 10:58:35
Jane,tvui,browseTitles,,,2021-10-08 10:58:35
Jane,tvui,browseTitles,,,2021-10-08 10:55:45
Jane,tvui,profilesGate,,,2021-10-08 10:55:45
Jane,tvui,movieDetails,,,2021-10-07 19:54:53
Jane,tvui,profilesGate,,,2021-10-07 19:54:53
Jane,tvui,playback,,,2021-10-07 19:24:53
Jane,tvui,movieDetails,,,2021-10-07 19:24:53
Jane,tvui,playback,,,2021-10-07 19:00:25
Jane,tvui,movieDetails,,,2021-10-07 19:00:25
Jane,tvui,movieDetails,,,2021-10-07 19:00:22
Jane,tvui,browseTitles,,,2021-10-07 19:00:22
Jane,tvui,profilesGate,,,2021-10-07 19:00:16
Jane,tvui,profilesGate,,,2021-10-07 19:00:16
Jane,tvui,movieDetails,,,2021-10-07 19:00:16
Jane,tvui,movieDetails,,,2021-10-07 19:00:16
Jane,tvui,browseTitles,,,2021-10-07 19:00:16
Jane,tvui,movieDetails,,,2021-10-06 21:11:43
Jane,tvui,profilesGate,,,2021-10-06 21:11:43
Jane,tvui,playback,,,2021-10-06 20:41:43
Jane,tvui,movieDetails,,,2021-10-06 20:41:43
Jane,tvui,movieDetails,,,2021-10-06 19:13:54
Jane,tvui,playback,,,2021-10-06 19:13:54
Jane,tvui,movieDetails,,,2021-10-06 19:13:53
Jane,tvui,browseTitles,,,2021-10-06 19:13:53
Jane,tvui,profilesGate,,,2021-10-06 19:13:21
Jane,tvui,browseTitles,,,2021-10-06 19:13:21
Jane,tvui,profilesGate,,,2021-10-06 19:12:01
Jane,iOS,downloadsTab,,,2021-10-03 18:14:25
Jane,iOS,playback,,,2021-10-03 18:14:25
Jane,iOS,playback,,,2021-10-03 18:14:18
Jane,iOS,downloadsTab,,,2021-10-03 18:14:18
Jane,iOS,downloadsTab,,,2021-10-03 18:14:18
Jane,iOS,playback,,,2021-10-03 18:14:18
Jane,iOS,downloadsTab,,,2021-10-03 18:14:18
Jane,iOS,playback,,,2021-10-03 18:14:18
Jane,iOS,downloadsTab,,,2021-10-03 18:14:18
Jane,iOS,playback,,,2021-10-03 18:14:18
Jane,iOS,downloadsTab,,,2021-10-03 18:14:13
Jane,iOS,browseTitles,,,2021-10-03 18:14:13
Jane,iOS,playback,,,2021-10-03 18:14:06
Jane,iOS,downloadsTab,,,2021-10-03 18:14:06
Jane,iOS,playback,,,2021-10-03 18:14:06
Jane,iOS,downloadsTab,,,2021-10-03 18:14:06
Jane,iOS,playback,,,2021-10-03 14:03:42
Jane,iOS,downloadsTab,,,2021-10-03 14:03:42
Lucy&phil,tvui,browseTitles,,,2021-10-03 19:02:09
Lucy&phil,tvui,profilesGate,,,2021-10-03 19:02:09
Lucy&phil,tvui,profilesGate,,,2021-10-03 19:01:17
Lucy&phil,tvui,browseTitles,,,2021-10-03 19:01:17
Sophie,tvui,movieDetails,,,2022-01-25 19:20:58
Sophie,tvui,profilesGate,,,2022-01-25 19:20:58
Sophie,tvui,playback,,,2022-01-25 18:50:58
Sophie,tvui,movieDetails,,,2022-01-25 18:50:58
Sophie,tvui,movieDetails,,,2022-01-25 18:15:45
Sophie,tvui,playback,,,2022-01-25 18:15:45
Sophie,tvui,search,,,2022-01-25 18:15:43
Sophie,tvui,movieDetails,,,2022-01-25 18:15:43
Sophie,tvui,browseTitles,,,2022-01-25 18:15:27
Sophie,tvui,search,,,2022-01-25 18:15:27
Sophie,tvui,profileSelectionTransitionAnimation,,,2022-01-25 18:15:11
Sophie,tvui,browseTitles,,,2022-01-25 18:15:11
Sophie,tvui,profileSelectionTransitionAnimation,,,2022-01-25 18:15:10
Sophie,tvui,profilesGate,,,2022-01-25 18:15:10
Sophie,tvui,profilesGate,,,2022-01-08 19:36:35
Sophie,tvui,movieDetails,,,2022-01-08 13:38:37
Sophie,tvui,profilesGate,,,2022-01-08 13:38:37
Sophie,tvui,movieDetails,,,2022-01-08 13:08:37
Sophie,tvui,playback,,,2022-01-08 13:08:37
Sophie,tvui,postPlay,,,2022-01-08 12:19:47
Sophie,tvui,playback,,,2022-01-08 12:19:47
Sophie,tvui,postPlay,,,2022-01-08 12:19:31
Sophie,tvui,playback,,,2022-01-08 12:19:31
Sophie,tvui,playback,,,2022-01-08 11:57:47
Sophie,tvui,postPlay,,,2022-01-08 11:57:47
Sophie,tvui,playback,,,2022-01-08 11:57:32
Sophie,tvui,postPlay,,,2022-01-08 11:57:32
Sophie,tvui,playback,,,2022-01-08 11:35:19
Sophie,tvui,postPlay,,,2022-01-08 11:35:19
Sophie,tvui,postPlay,,,2022-01-08 11:35:03
Sophie,tvui,playback,,,2022-01-08 11:35:03
Sophie,tvui,movieDetails,,,2022-01-08 10:49:35
Sophie,tvui,playback,,,2022-01-08 10:49:35
Sophie,tvui,browseTitles,,,2022-01-08 10:49:33
Sophie,tvui,movieDetails,,,2022-01-08 10:49:33
Sophie,tvui,movieDetails,,,2022-01-08 10:49:14
Sophie,tvui,browseTitles,,,2022-01-08 10:49:14
Sophie,tvui,browseTitles,,,2022-01-08 10:49:02
Sophie,tvui,movieDetails,,,2022-01-08 10:49:02
Sophie,tvui,movieDetails,,,2022-01-08 10:48:58
Sophie,tvui,browseTitles,,,2022-01-08 10:48:58
Sophie,tvui,movieDetails,,,2022-01-08 10:48:46
Sophie,tvui,profilesGate,,,2022-01-08 10:48:46
Sophie,tvui,screenSaver,,,2022-01-08 10:48:44
Sophie,tvui,screenSaver,,,2022-01-08 10:48:44
Sophie,tvui,profilesGate,,,2022-01-08 10:48:44
Sophie,tvui,movieDetails,,,2022-01-08 10:04:09
Sophie,tvui,screenSaver,,,2022-01-08 10:04:09
Sophie,tvui,movieDetails,,,2022-01-08 09:59:09
Sophie,tvui,playback,,,2022-01-08 09:59:09
Sophie,tvui,browseTitles,,,2022-01-08 09:44:43
Sophie,tvui,profilesGate,,,2022-01-08 09:44:43
Sophie,tvui,browseTitles,,,2022-01-08 09:14:30
Sophie,tvui,movieDetails,,,2022-01-08 09:14:30
Sophie,tvui,playback,,,2022-01-08 09:14:28
Sophie,tvui,movieDetails,,,2022-01-08 09:14:28
Sophie,tvui,postPlay,,,2022-01-08 09:14:27
Sophie,tvui,playback,,,2022-01-08 09:14:27
Sophie,tvui,playback,,,2022-01-08 09:14:11
Sophie,tvui,postPlay,,,2022-01-08 09:14:11
Sophie,tvui,movieDetails,,,2022-01-08 09:03:09
Sophie,tvui,playback,,,2022-01-08 09:03:09
Sophie,tvui,movieDetails,,,2022-01-08 09:03:06
Sophie,tvui,browseTitles,,,2022-01-08 09:03:06
Sophie,tvui,profileSelectionTransitionAnimation,,,2022-01-08 09:02:54
Sophie,tvui,browseTitles,,,2022-01-08 09:02:54
Sophie,tvui,profileSelectionTransitionAnimation,,,2022-01-08 09:02:53
Sophie,tvui,profilesGate,,,2022-01-08 09:02:53
Sophie,tvui,movieDetails,,,2022-01-08 08:47:18
Sophie,tvui,playback,,,2022-01-08 08:47:18
Sophie,tvui,movieDetails,,,2022-01-08 08:47:12
Sophie,tvui,browseTitles,,,2022-01-08 08:47:12
Sophie,tvui,browseTitles,,,2022-01-08 08:46:51
Sophie,tvui,profileSelectionTransitionAnimation,,,2022-01-08 08:46:16
Sophie,tvui,browseTitles,,,2022-01-08 08:46:16
Sophie,tvui,profilesGate,,,2021-12-24 16:10:39
Sophie,tvui,movieDetails,,,2021-12-24 14:29:15
Sophie,tvui,profilesGate,,,2021-12-24 14:29:15
Sophie,tvui,playback,,,2021-12-24 13:39:36
Sophie,tvui,movieDetails,,,2021-12-24 13:39:36
Sophie,tvui,movieDetails,,,2021-12-24 13:31:51
Sophie,tvui,playback,,,2021-12-24 13:31:51
Sophie,tvui,movieDetails,,,2021-12-24 13:31:49
Sophie,tvui,browseTitles,,,2021-12-24 13:31:49
Sophie,tvui,profileSelectionTransitionAnimation,,,2021-12-24 13:31:27
Sophie,tvui,browseTitles,,,2021-12-24 13:31:27
Sophie,tvui,profileSelectionTransitionAnimation,,,2021-12-24 13:31:25
Sophie,tvui,profilesGate,,,2021-12-24 13:31:25
Sophie,tvui,profilesGate,,,2021-12-24 08:59:29
Sophie,tvui,profilesGate,,,2021-12-17 22:03:51
Sophie,tvui,screenSaver,,,2021-12-14 17:59:22
Sophie,tvui,movieDetails,,,2021-12-14 17:59:22
Sophie,tvui,movieDetails,,,2021-12-14 17:47:01
Sophie,tvui,screenSaver,,,2021-12-14 17:47:01
Sophie,tvui,playback,,,2021-12-14 17:42:01
Sophie,tvui,movieDetails,,,2021-12-14 17:42:01
Sophie,tvui,movieDetails,,,2021-12-14 16:33:08
Sophie,tvui,playback,,,2021-12-14 16:33:08
Sophie,tvui,movieDetails,,,2021-12-14 16:33:07
Sophie,tvui,browseTitles,,,2021-12-14 16:33:07
Sophie,tvui,movieDetails,,,2021-12-14 16:32:18
Sophie,tvui,browseTitles,,,2021-12-14 16:32:18
Sophie,tvui,playback,,,2021-12-14 16:32:12
Sophie,tvui,movieDetails,,,2021-12-14 16:32:12
Sophie,tvui,playback,,,2021-12-14 16:10:30
Sophie,tvui,postPlay,,,2021-12-14 16:10:30
Sophie,tvui,playback,,,2021-12-14 16:10:14
Sophie,tvui,postPlay,,,2021-12-14 16:10:14
Sophie,tvui,playback,,,2021-12-14 15:48:11
Sophie,tvui,movieDetails,,,2021-12-14 15:48:11
Sophie,tvui,browseTitles,,,2021-12-14 15:48:03
Sophie,tvui,movieDetails,,,2021-12-14 15:48:03
Sophie,tvui,movieDetails,,,2021-12-14 15:47:54
Sophie,tvui,browseTitles,,,2021-12-14 15:47:54
Sophie,tvui,playback,,,2021-12-14 15:47:53
Sophie,tvui,movieDetails,,,2021-12-14 15:47:53
Sophie,tvui,movieDetails,,,2021-12-14 15:47:30
Sophie,tvui,playback,,,2021-12-14 15:47:30
Sophie,tvui,browseTitles,,,2021-12-14 15:47:27
Sophie,tvui,movieDetails,,,2021-12-14 15:47:27
Sophie,tvui,movieDetails,,,2021-12-14 15:47:19
Sophie,tvui,browseTitles,,,2021-12-14 15:47:19
Sophie,tvui,playback,,,2021-12-14 15:47:18
Sophie,tvui,movieDetails,,,2021-12-14 15:47:18
Sophie,tvui,movieDetails,,,2021-12-14 15:45:18
Sophie,tvui,playback,,,2021-12-14 15:45:18
Sophie,tvui,movieDetails,,,2021-12-14 15:45:16
Sophie,tvui,browseTitles,,,2021-12-14 15:45:16
Sophie,tvui,movieDetails,,,2021-12-14 15:45:10
Sophie,tvui,browseTitles,,,2021-12-14 15:45:10
Sophie,tvui,movieDetails,,,2021-12-14 15:45:07
Sophie,tvui,profilesGate,,,2021-12-14 15:45:07
Sophie,tvui,screenSaver,,,2021-12-14 15:45:05
Sophie,tvui,screenSaver,,,2021-12-14 15:45:05
Sophie,tvui,profilesGate,,,2021-12-14 15:45:05
Sophie,tvui,screenSaver,,,2021-12-14 14:57:11
Sophie,tvui,movieDetails,,,2021-12-14 14:57:11
Sophie,tvui,movieDetails,,,2021-12-14 14:52:11
Sophie,tvui,playback,,,2021-12-14 14:52:11
Sophie,tvui,movieDetails,,,2021-12-14 13:43:40
Sophie,tvui,playback,,,2021-12-14 13:43:40
Sophie,tvui,browseTitles,,,2021-12-14 13:42:40
Sophie,tvui,movieDetails,,,2021-12-14 13:42:40
Sophie,tvui,profileSelectionTransitionAnimation,,,2021-12-14 13:42:27
Sophie,tvui,browseTitles,,,2021-12-14 13:42:27
Sophie,tvui,profilesGate,,,2021-12-14 13:42:26
Sophie,tvui,profileSelectionTransitionAnimation,,,2021-12-14 13:42:26
Sophie,tvui,profilesGate,,,2021-12-11 19:29:08
Sophie,tvui,movieDetails,,,2021-12-11 19:15:35
Sophie,tvui,profilesGate,,,2021-12-11 19:15:35
Sophie,tvui,playback,,,2021-12-11 18:45:35
Sophie,tvui,movieDetails,,,2021-12-11 18:45:35
Sophie,tvui,movieDetails,,,2021-12-11 18:12:52
Sophie,tvui,playback,,,2021-12-11 18:12:52
Sophie,tvui,search,,,2021-12-11 18:12:35
Sophie,tvui,movieDetails,,,2021-12-11 18:12:35
Sophie,tvui,movieDetails,,,2021-12-11 18:12:16
Sophie,tvui,search,,,2021-12-11 18:12:16
Sophie,tvui,postPlay,,,2021-12-11 18:12:13
Sophie,tvui,movieDetails,,,2021-12-11 18:12:13
Sophie,tvui,playback,,,2021-12-11 18:11:33
Sophie,tvui,postPlay,,,2021-12-11 18:11:33
Sophie,tvui,movieDetails,,,2021-12-11 17:47:30
Sophie,tvui,playback,,,2021-12-11 17:47:30
Sophie,tvui,search,,,2021-12-11 17:47:27
Sophie,tvui,movieDetails,,,2021-12-11 17:47:27
Sophie,tvui,movieDetails,,,2021-12-11 17:47:21
Sophie,tvui,search,,,2021-12-11 17:47:21
Sophie,tvui,search,,,2021-12-11 17:47:19
Sophie,tvui,movieDetails,,,2021-12-11 17:47:19
Sophie,tvui,movieDetails,,,2021-12-11 17:47:14
Sophie,tvui,search,,,2021-12-11 17:47:14
Sophie,tvui,postPlay,,,2021-12-11 17:47:12
Sophie,tvui,movieDetails,,,2021-12-11 17:47:12
Sophie,tvui,playback,,,2021-12-11 17:44:57
Sophie,tvui,postPlay,,,2021-12-11 17:44:57
Sophie,tvui,movieDetails,,,2021-12-11 17:13:45
Sophie,tvui,playback,,,2021-12-11 17:13:45
Sophie,tvui,movieDetails,,,2021-12-11 17:13:42
Sophie,tvui,profilesGate,,,2021-12-11 17:13:42
Sophie,tvui,movieDetails,,,2021-12-11 17:13:27
Sophie,tvui,profilesGate,,,2021-12-11 17:13:27
Sophie,tvui,playback,,,2021-12-11 17:13:19
Sophie,tvui,movieDetails,,,2021-12-11 17:13:19
Sophie,tvui,movieDetails,,,2021-12-11 17:10:58
Sophie,tvui,playback,,,2021-12-11 17:10:58
Sophie,tvui,movieDetails,,,2021-12-11 17:10:57
Sophie,tvui,search,,,2021-12-11 17:10:57
Sophie,tvui,movieDetails,,,2021-12-11 17:10:41
Sophie,tvui,search,,,2021-12-11 17:10:41
Sophie,tvui,similarTitlesSelector,,,2021-12-11 17:10:39
Sophie,tvui,movieDetails,,,2021-12-11 17:10:39
Sophie,tvui,movieDetails,,,2021-12-11 17:10:29
Sophie,tvui,movieDetails,,,2021-12-11 17:10:29
Sophie,tvui,movieDetails,,,2021-12-11 17:10:29
Sophie,tvui,similarTitlesSelector,,,2021-12-11 17:10:29
Sophie,tvui,movieDetails,,,2021-12-11 17:10:18
Sophie,tvui,postPlay,,,2021-12-11 17:10:18
Sophie,tvui,playback,,,2021-12-11 17:10:14
Sophie,tvui,postPlay,,,2021-12-11 17:10:14
Sophie,tvui,playback,,,2021-12-11 16:43:25
Sophie,tvui,movieDetails,,,2021-12-11 16:43:25
Sophie,tvui,search,,,2021-12-11 16:43:23
Sophie,tvui,movieDetails,,,2021-12-11 16:43:23
Sophie,tvui,movieDetails,,,2021-12-11 16:42:33
Sophie,tvui,search,,,2021-12-11 16:42:33
Sophie,tvui,playback,,,2021-12-11 16:42:23
Sophie,tvui,movieDetails,,,2021-12-11 16:42:23
Sophie,tvui,playback,,,2021-12-11 16:42:10
Sophie,tvui,movieDetails,,,2021-12-11 16:42:10
Sophie,tvui,search,,,2021-12-11 16:41:58
Sophie,tvui,movieDetails,,,2021-12-11 16:41:58
Sophie,tvui,categoryHub,,,2021-12-11 16:41:01
Sophie,tvui,search,,,2021-12-11 16:41:01
Sophie,tvui,browseTitles,,,2021-12-11 16:40:49
Sophie,tvui,categoryHub,,,2021-12-11 16:40:49
Sophie,tvui,profileSelectionTransitionAnimation,,,2021-12-11 16:40:41
Sophie,tvui,browseTitles,,,2021-12-11 16:40:41
Sophie,tvui,profilesGate,,,2021-12-11 16:40:40
Sophie,tvui,profileSelectionTransitionAnimation,,,2021-12-11 16:40:40
Sophie,tvui,profilesGate,,,2021-12-11 16:40:36
Sophie,tvui,browseTitles,,,2021-12-11 16:38:19
Sophie,tvui,search,,,2021-12-11 16:38:19
Sophie,tvui,browseTitles,,,2021-12-11 16:38:08
Sophie,tvui,movieDetails,,,2021-12-11 16:38:08
Sophie,tvui,movieDetails,,,2021-12-11 16:38:05
Sophie,tvui,playback,,,2021-12-11 16:38:05
Sophie,tvui,playback,,,2021-12-11 15:49:21
Sophie,tvui,postPlay,,,2021-12-11 15:49:21
Sophie,tvui,postPlay,,,2021-12-11 15:49:06
Sophie,tvui,playback,,,2021-12-11 15:49:06
Sophie,tvui,playback,,,2021-12-11 15:27:06
Sophie,tvui,postPlay,,,2021-12-11 15:27:06
Sophie,tvui,playback,,,2021-12-11 15:26:50
Sophie,tvui,postPlay,,,2021-12-11 15:26:50
Sophie,tvui,movieDetails,,,2021-12-11 15:24:07
Sophie,tvui,playback,,,2021-12-11 15:24:07
Sophie,tvui,movieDetails,,,2021-12-11 15:24:05
Sophie,tvui,browseTitles,,,2021-12-11 15:24:05
Sophie,tvui,browseTitles,,,2021-12-11 15:23:47
Sophie,tvui,profileSelectionTransitionAnimation,,,2021-12-11 15:23:47
Sophie,tvui,profileSelectionTransitionAnimation,,,2021-12-11 15:23:46
Sophie,tvui,profilesGate,,,2021-12-11 15:23:46
Sophie,tvui,profilesGate,,,2021-12-10 18:06:58
Sophie,tvui,playback,,,2021-12-10 15:33:44
Sophie,tvui,postPlay,,,2021-12-10 15:33:44
Sophie,tvui,playback,,,2021-12-10 15:33:29
Sophie,tvui,postPlay,,,2021-12-10 15:33:29
Sophie,tvui,movieDetails,,,2021-12-10 15:30:33
Sophie,tvui,playback,,,2021-12-10 15:30:33
Sophie,tvui,browseTitles,,,2021-12-10 15:30:31
Sophie,tvui,movieDetails,,,2021-12-10 15:30:31
Sophie,tvui,profileSelectionTransitionAnimation,,,2021-12-10 15:30:18
Sophie,tvui,browseTitles,,,2021-12-10 15:30:18
Sophie,tvui,profilesGate,,,2021-12-10 15:30:16
Sophie,tvui,profileSelectionTransitionAnimation,,,2021-12-10 15:30:16
Sophie,tvui,profilesGate,,,2021-12-02 20:30:37
Sophie,tvui,profilesGate,,,2021-12-02 19:02:50
Sophie,tvui,movieDetails,,,2021-12-02 19:02:50
Sophie,tvui,playback,,,2021-12-02 18:32:50
Sophie,tvui,movieDetails,,,2021-12-02 18:32:50
Sophie,tvui,playback,,,2021-12-02 18:15:57
Sophie,tvui,postPlay,,,2021-12-02 18:15:57
Sophie,tvui,playback,,,2021-12-02 18:15:41
